Product,Review,Ratings
In Perpetuity,"I have been fortunate to get a wide variety of TH beers over the past five months and this is one of the best beers I have had of theirs. Smooth, and just plain tasty. Try it you will like it!",4.75
In Perpetuity,Canned on 09/17/2020. Enjoyed on 10/02/2020.,4.5
In Perpetuity,My fiance and I had a few of these on the day we met! Booya! A can of good omens.,5.0
In Perpetuity,"Fantastic NE IPA from Tree House. Full of flavor, great aromas and feel. 1/29/20 date printed on can. Pours a beautiful hazy slightly darker yellow color with lots of fluffy white head and some nice soapy rings of lingering lacing. Smells of ripe orange, pineapple, mango, grapefruit, papaya and some melon. Also creamy vanilla, malt, bread, floral hops and a little dankness. Taste follows the nose, excellent balance and drinkability, juicy and flavorful. Nice and creamy. Smooth sticky soft mouthfeel with very nice carbonation. A real pleasure.",4.5
Wide Awake It's Morning,"L - 1/2 finger mocha head dissolves quickly, leaving behind a cola-black body.

S - maple syrup, vanilla, bacon, chocolate chip cookies. Smells like the best breakfast ever.

T - maple-spiked cold-brew coffee. Bacon bits, tons of vanilla, smoke, liquid chocolate, anise. Low bitterness. Moderate sweetness. Low booziness.

F - medium-full body with lower carb.

O - breakfast in a glass (er, mug).",4.25
Wide Awake It's Morning,"**
01/24/20

Bottle to snifter. Thanks DC for sharing.

LOOK: jet black, medium creamy beige head, excellent retention with creamy lacing.
AROMA: bacon first, then maple takes over. Roasted malt and coffee sneak in in patches. Smells like breakfast as Jen says. Just fantastic.
TASTE: maple and coffee on the forefront, nice sweet and savory mix.
FEEL: Silky smooth, hint of astringency in finish.

Wow. Very impressed with this all around, especially the aroma.

Must seek out more as well as the other similar variants.

**",4.75
Wide Awake It's Morning,"Pours dark brown with ruby highlights at 56 degrees; thick tan foam of mixed bubbles; solid ring, long lasting cap; moderately heavy lacing; thin legs. Strong maple syrup nose; faint whiff of smoke. Flavors of maple, coffee, sweet toffee and caramel candy base; lite roast, char. Full body, slick feel; very little warmth for 9.5%; moderate minus carbonation. Overall the maple has held up well; I could smell the maple wafting from the glass at least a foot plus away; not too adjuncty; the bacon is more a liquid smoke taste, but the dominant taste and aroma is Mrs. Butterworth’s. Funky Buddha excels at flavored pastry stouts, and this beer is one of its best.",4.5
Wide Awake It's Morning,"Pours black with a half inch khaki head that leaves very little lacing. Smells is very maple syrup forward with bacon, coffee and toast coming in the background. Tastes of maple syrup, coffee, molasses, toast, bacon, roasted malts, vanilla, milk chocolate and roasted malts. Full bodied especially for a porter, lightly carbonated, thick and creamy mouth feel, mildly bitter finish.",4.5
Wide Awake It's Morning,"Pours black with two fingers of khaki foam that retains really well. Aroma is heavy maple syrup and coffee with robust notes of roasty, toasty, bready malts and spry vanilla beans just beyond. It smells like a fresh slice of toast, dressed and drenched by maple syrup, while a roasty, steaming cup of coffee sits just aside. Flavor profile is dense and rich, hitting notes of roasty, toasty, nutty, caramely, bready malts, and rich, boisterious notes of coffee, chocolate, vanilla bean and maple syrup. It smell and drinks sweet, but not to a point of being cloying, or sickly. Mouth feel is velvety and creamy, with a thick consistency. Overall, a thick and sugary beer, that while it lands more in the dessert beer category, does present itself exceptionally well as balanced and filling.

Served in a 15.5oz Speigalau tulip from a 22oz bottle.",4.5
Wide Awake It's Morning,"Black in color with no light penetration. There’s a fingernail of brown covering nearly all of the top. Light lacing. The aroma is of coffee, maple syrup, and bacon fat. I’m tasting maple syrup, dark chocolate, coffee, and smoky bacon fat. The dark chocolate and coffee really linger after the swallow. The mouth is oily, viscous, and lightly sticky and chewy.",4.25
King Sue - Double Dry-Hopped,"From pint can marked PKG 07/06/22 16:09:32

Pours into my tulip glass a turbid opaque pineapple juice shade with a creamy bright white head. Fluffy sticky lace.

Scent is pineapple, grapefruit, mango and citrus with some pine resin.

Taste is tropical fruit - mango, papaya, pineapple. Citrus - lime, oranges, grapefruit. There is a hint (just a hint) of pine resin. Some green melon. Seems like a touch of alcohol esters.

Mouth is oily and heavier than medium.

OK, finally tried this reasonably fresh. Very good. Would I rate it 100? Nope. But certainly a very well made and delicious double IPA.",4.5
King Sue - Double Dry-Hopped,The head is amazing. The juice bomb look is usual. The smell is amazing. The taste is amazing and bitterness righteous. Canned 07/06/22 bb 11/03. I felt fortunate to find this on the shelf at my Total Wine. Covid took a toll on my taste buds and IPAs are tasting differently but this beer is amazing. The juicy beer bomb is extremely tasty. The mouthfeel has some bitterness with all that juice and this is just amazing beer. Never pass it up. $22 4-pak,5.0
King Sue - Double Dry-Hopped,"Picked-up a four-pack of cans at Bradford's in Plymouth for about twenty one dollars. My twenty sixth brew reviewed from these guys. Solid brew, but a step below the OG King Sue, and a bit too pricey.",4.25
King Sue - Double Dry-Hopped,"a: super hazy burnt orange copper color. a hint of creamy yellow in here as well. poured a 1.5 finger off-white head that fades pretty quick

s: orange juice, tangy pineapple, tangerines. creamsicle, passionfruit, and lots of kiwi. some sweetness and peach ice cream

t: oranges, and loads of pineapple. creamy mango sorbet and a touch of raw hops and alcohol. some sugary sweetness that tastes like caramelized orange slices. some honey crackers in the background and a kiss of peach.a little bit of guava in here too

m: super fluffy, medium mouthfeel with a bit of sugary stickiness. carbonation is moderate

o: very solid beer here. I think this boarders on NEDIPA territory with some of the sweetness it's giving off. it's very well-harmonized and quite smooth, even though there's a touch of raw hops in here. Not sure I'd score it 100 here, but it's delicious and dangerous. aroma could pop a bit more too IMO",4.5
King Sue - Double Dry-Hopped,"Hazy, pale yellow, very good head retention to slight veil towards end. Creamy smooth but with very nice hop bitter finish. Incredible mouthfeel, Highly drinkable.",4.25
King Sue - Double Dry-Hopped,"Pours a hazed straw/gold with 3 fingers onf eggshell colored head/ Good head retention & very good lacing

S: Splenty of tropical fruit, cantaloupe, peaches & citrus

T: So follows the nose, green melon, much dryness, pomelo up front. More dryness, pomelo, lime && green melon, plus passion fruit as this warms, just a little cream sickle as well. Finishes dry with passion fruit, guava & pomelo

MF: Medium body, restrained carbonation & great balance

Super drinkability, lives up to the hype!",4.75
King Sue - Double Dry-Hopped,"Had on tap at Blind Tiger Alehouse. Pours a nice cloudy yellow color with a thick and medium bodied white colored head that leaves some nice lacing down the glass as it fades.
Smell is of sweet citrus, hop, melon, and some toasted malts.
Taste is excellent, much more balanced that I was expecting. Big citrus and melon flavors balanced out by a very good toasted malt foundation.
Feel was excellent. It was smooth, pretty crisp, perfect amount of carbonation. Overall an excellent beer.",4.5
King Sue - Double Dry-Hopped,"A solid beer! Looks, smells, tastes and finished like a champ.",4.5
King Sue - Double Dry-Hopped,"16 fl oz pull-tab can:

""Double India Pale Ale."" ~$21 USD per 4 pack plus tax.

Leans too heavy into tropical territory for my taste (think warm pineapple and dried mango), yet still lacks the assertiveness I'd expect in a true IIPA. A bit warmly boozy to boot, lacking in the drinkability department compared to something like Pliny the Elder or Exponential Hoppiness.

Not Toppling Goliath's finest effort, nor is worth its hefty ~$5/can pricetag - but it's a decent brew for what it is. Not better for not having been filtered, for what that's worth.

C+ / ABOVE AVERAGE",3.25
King Sue - Double Dry-Hopped,"Pours a hazy yellow with a tall long lived fluffy head and a lot of lacing.

Smells of slightly dank grassy hops with citrus and pineapple.

Tastes of tart grapefruit, lemon, pineapple and honeydew melon with a lightly styptic hop bitter finish.

Medium light body with light prickly carbonation. Brut mouthfeel.

This is an edgier take on the classic King Sue. Tarter and bitterer but still juicy complex and drinkable.

Well done!",4.5
King Sue - Double Dry-Hopped,"16 oz can.

Pours an opaque pale gold color with a large, sudsy white head. Incredibly stubborn retention hides a ring of lacing along the top of the glass.

The aroma has loads of fresh orange, lime and grapefruit, as well as passion fruit, mango, melon, and pineapple. Subtly dank and herbal.

The flavor follows the nose with a hefty dose of citrus, then some pineapple, honeydew melon, overripe mango, passion fruit and a slightly bitter, earthy finish.

The feel is medium-full bodied with moderate carbonation. Very smooth with a dry finish.

Overall, this is a great DIPA. I'd say it's about on par with the OG King Sue, with a slightly more harsh hop bite and a bit more dankness.",4.25
King Sue - Double Dry-Hopped,"Appearance: Pours a completely hazy (0% clarity) medium and bright orange color with a strong white head. SRM of 7. (4.50)

Aroma: Strong aromas of ripe orange, cantaloupe melon, mango. Aromas is sweet. (4.25)

Flavor: Strong flavors of orange, citrus flower, sweet cantaloupe. Some pineapple, with a slight burn/bitterness off the end. Finish is sweet. (4.50)

Feel: Medium-bodied. Strong carbonation. A lingering burn/bitterness off the end. Suspect from the hop burn. (4.00)

Compared to TG Original King Sue 8/3/22: Pours similar color, milder head. Stronger aromas. More citrus flower and pineapple.

Compared to Welwerks DDH Dino Bits 8/13/22: Pours a lighter color, stronger head. Stronger aromas. More orange flower and mango. Less orange, cantaloupe, hop burn. Softer and smoother.

Compared to Phase 3 DDH Pixel Density 9/21/22: Pours an identical color, similar aromas. Similar citrus, pineapple, and tropical flavors. Slightly more juicy citrus and citrus flower. Slightly less green fruit. Lighter, cleaner, and slightly more astringent and dry.

Overall: Take a World-Class NEIPA and dry hope it. It's going to be what you expect. Absolute perfect haze. All of the same great Citra hop flavors from the original King Sue, but with extra hoppiness. The dry-hopping is detectable. It gives it a slightly extra fruity flavor, but with a pronounced burn/bitterness note from the dry-hopping. The original King Sue drinks like a wonderous and creamy NEIPA. This one drinks like an intense NEIPA that is in your face. Slightly preferred the original. (Rating: 4.34)",4.25
